text,sentiment,label,predicted_label_stacking
mesin robot ahysylvi lupa dimatiin jadi masih masuk trending topik,negative,0,0
buat dukung ahy mari rapat baris ke paslon buang issu miring paslon masih mau pimpin orang dakwa simulut ember,negative,0,0
ahy bisa kok menang pilgub dki bisa asal ngumpulin dulu bola dragon ball rolling on the floor laughing rolling on the floor laughing quickcount pilkadadki,negative,0,0
ah sekarang kalau lihat ahy jadi inget norman kamaru apakah ahy akan jual bubur lalu naik haji smiling face with open mouth smiling eyes pilkadadki,negative,0,0
ahy nyungsep orang bapak saja saran coblos no smiling face with open mouth smiling eyes pilkadadki,negative,0,0
ahy sangat cemas hadap situasi sosial usai pilkada jakarta pilkada dki jakarta dampak negatif bukan hanya,negative,0,0
ahy kalah sisi negatif umat islam tunda dalam tempat pimpin sisi positif umat islam hindar dari saling hujat buka aib,negative,0,0
debatfinalpilkadajkt ahy ahy anda ngomong karakter anda tau yang barusan anda omong untuk lihat sisi negatif orang lain tongue oncoming fist,negative,0,0
ya alloh tuhan yme ahy nyata dukung senator aura negatif senatordkidukungagussylvi,negative,0,0
wah si ahy sentimen negatif wkwkwkface with stuckout tounges,negative,0,0
ahy anieshilangya ahokdjarotdirosi grimacing face grimacing face,negative,0,0
mesti nyuruh mantan pilih ahysylvi buat pilih paslon aniessandi face with open mouth thumbs up ok hand folded hands thinking face smiling face with sunglasses,negative,0,0
gara kemaren ahy pake seragam hitam thinking face thinking face thinking face smiling face with open mouth closed eyes smiling face with sunglasses,negative,0,0
ahoker masih bully ahy,negative,0,0
ada ahoker masih ngebully program ahy face with tears of joy face with tears of joy face with tears of joy,negative,0,0
kirim ke aku saja kaos ahy sejati smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes,negative,0,0
ahy frowning face,negative,0,0
ahyhumorlagu kisah sedih ahy di balik lagu jatuh bangun frowning face frowning face,negative,0,0
aku bangga jadi anak memo tongue face with stuckout tongue closed eyes face with tears of joy ahy moshing,negative,0,0
ahokers dadak ahy tidak salah tuh sesuatu banget face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes,negative,0,0
meski saya tak pilih ahy kok rasa mules ya dengan kontestasi politik putar politikpalsu cuih pig nose pig nose,negative,0,0
pak jangan biar korban dan juang ahy kita lawan rezim koplak ini nunggu komando fire fire,negative,0,0
ayo dukung ahy dukung gembos tongue fire fire,negative,0,2
ahy sby jakarta jatim jabar presiden ngopisore mau ke mana ahy telah nyungsep di jakarta,negative,0,0
suara ahy rusak garagara nyanyi si aa peka ini moga sby bisa bikin dia jeblos penjara sampai pupus sana guegeram face with steam from nose,negative,0,0
ketemu di istiqlal bangga pernah jadi bagi dari dan,positive,2,2
dalam pilkada dki ahy juga mampu tunjuk kualitas bagai orang pimpin muda yang jiwa ksatria ahy dunia,positive,2,2
ahy justru titip penting jaga pluralisme bangsa dan satu dalam saing pilkada satu lebih penting,positive,2,2
dari pada dukung ahok antem terus mending kaya dukung ahy buat kopdar biar makin luas siapa tau jadi calon lagi,positive,2,2
turut ahy pilkada dki beri hikmah ajar uji dan tantang yang dapat ia ambil semua itu dapat matang karakternyaaiman,positive,2,2
kalau lihat upaya demokrat kenal ahy cukup hasil di pilkada jakarta dan sekarang ahy sudah mulai blusukan ke seluruh indonesia,positive,2,2
prinsip pimpin menang buah pilkada ajar terus dan sangat dinamis,positive,2,2
lewat akun instagram ahy ucap selamat kepada paslon menang pilkada dki jakarta,positive,2,2
rang selat malaka aiman kompastv yang dapat sempat pertama wawancara ahy usai pilkada dki,positive,2,2
salam kagum buat ahy masih muda berani pensiun dini berani tantang ahok di pilkada saat semua pada takut masuk,positive,2,2
pilkada dki doa ahy menang mudahmudahan anies sandi yang menang,positive,2,2
soal mental kalah pilkada indonesia harus guru pada sosok ahy,positive,2,2
lsi telah bukti jujur surveynya pada pilkada dki tahap ahokdjarot disurvey langsung kalah dan ahy menang putar,positive,2,2
sebentar lagi kita lupa gila pilkada dki mari lari sama ahy kita mulai dari kepri april,positive,2,2
saya bilang pasti menang karena bentuk yakin akan hasil goal goal lain dari improvisasi politik pak sby pak ahydi pilkada dki,positive,2,2
jadi tolong harga sikap saya dan beberapa dukung ahy yang pilih sikap netral di putar dua pilkada dki ini,positive,2,2
maju terus ahysilvy dan aniessandi satu sama menang pilkada dki pilihpemimpinmuslim debatpilkadadki,positive,2,2
kita tunggu kualitas jiwa anies sandiapa ucap atas peran suara loyalis ahysilvy dalam menang pilkada ini basukikeokmasukbui,positive,2,2
terimakasih ahysilvy tanpa kalian jakarta tidak akan punya gubernur baru,positive,2,2
jangan lupa pilih paslon no agussilvy forri,positive,2,2
youtubebxrzdua tenang bening dan tulus mas agus mungkin di masa yang akan datang ya mas apreciate agussilvy,positive,2,2
apa hasil kau tetap bangga kami agussilvy,positive,2,2
ingat fokus dan menang ahy agusyudhoyono rakernasdemokrat demokratkelilingnusantara,positive,2,2
alhamdulillah ahy sambut hangat mesra dan intim di ntb,positive,2,2
ngawal abang dulu keliling ampenan ahy fkppi kawal bodyguard military myjob,positive,2,2
kalah adalah sukses yang tunda bukan untuk sali tapi jadi alam tuk lebih baik lagi di masa depan ahy,positive,2,2
tandatangan petisi stop hoax dan fitnah serta dukung gera bebas pers tanpa hoax dan fitnah ahy demokrat demokratbersamarakyat,positive,2,2
ahydemiindonesia,positive,2,2
karanganbungaahok jago kalah duluan klu begitu ahy dong jago bukan ahok,positive,2,2
ahy,positive,2,2
salam untuk kaum muda hormat pada yang tua ahy,positive,2,2
aku pada ahy pimpin muda,positive,2,2
ahy adalah inspirasi kaum muda gera indonesia muda tuju indonesia emas,positive,2,2
setia hinggahy akhir harap masadepanbangsa,positive,2,2
ahy sapa selamatpagi indonesia,positive,2,2
ahy harap masa dpn bangsa,positive,2,2
keren ahy,positive,2,2
kuliah umum mahasiswa perspektif untuk masa depan ahy at umrah dompak,positive,2,2
terimakasih kpada dukung ahy yang tlah beri suara kepada semogaamanah jakartauntukrakyat,positive,2,2
dan kita tetap ahy,positive,2,2
logika pilih ahy putar ke pasti punya psikologis yang sama dengan pilih paslon mereka ingin gubernur baru di jakarta,positive,2,2
olahraga dulu ahy datang ke tps siang hari nasional ahy datang dulu hari ke olahraga siang tps,positive,2,2
telah belum tidak pernah peduli ahy,positive,2,2
bagi kecil dukung ahy ada yang dukung ahok basis massa mayoritas mungkin lebih pilih anies kunci menang tipis bagi anies,positive,2,2
moga pilih ahy di putar di kebon kacang dan kp bal alih ke aniessandi jakartacoblos,positive,2,2
bismillah moga esok hari jakarta milik pimpin yang sesuai tuntun alquran diridhai alloh swt,positive,2,2
begitu tulus begitu senang insyaallah ada jalan bu,positive,2,2
ahy baik,positive,2,2
ahy r boleh kalah di pilgub ahy,positive,2,0
walaupun kau kalahkami tetap bangga sekali pada ahyjalanmu masih panjangkesuksesan yang lebih baik nanti saat yang tepat,positive,2,2
ahy aku pribadi kagum atas pribadi mu yes bangga atas sikap,positive,2,2
hayoo siapa saja yang sekarang sibuk hapusin twit mereka belum yang jelekin ahy face with stuckout tounges face with tears of joy,positive,2,2
ahy juga bagus program kena persija,positive,2,2
dengan cerdas nasionalisme dan jiwa pancasilais yang milik ahy bisa kata milik jiwa santri walaupun belum pernah mondok,positive,2,2
benar kata mas ahy aniestidakkonsisten boongya debatfinalpilkadajkt menolaklupa,positive,2,2
djarot apresiasi ahy rela rawan dukung ahok clapping hands clapping hands merahputih indonesia jakarta pilgubdki,positive,2,2
menang yang tunda ajar dari segala kekalahanpernyataan yang bijaksana ahy,positive,2,2
politik santun dan martabat folded hands ahy,positive,2,2
heboh ahy muncul dengan tampil baru beritahati heboh ahy baru tampil pilkada nasional,positive,2,2
yang buat polling mbak kami buka pilih ahy cara pribadi untuk gabung karena mbak bukan ambil putus di timses smiling face with smiling eyes,positive,2,2
sambut hangat buat dukung ahy yang mau gabung dengan kami smiling face with smiling eyes folded hands,positive,2,2
jiwa besar teladan bagi kita semua oncoming fist oncoming fist face blowing a kiss,positive,2,2
saya juga dan tidak pernah nyesal dukung beliau face blowing a kiss face blowing a kiss malah bngga sekali hadir di republik ini ahy,positive,2,2
pimpin muda masa depan ahy raising hands raising hands raising hands,positive,2,2
siapa menang nya ahy tetap no dan selalu hati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes ahy ahy,positive,2,2
semua tetap harap pada ahy moga makin sinar aamiin smiling face with smiling eyes smiling face with smiling eyes,positive,2,2
jika sudah waktu nya akan datang untuk nya ahy,positive,2,2
baca strategi politik sby dalam calon agus yudhoyono ahy,positive,2,2
nunggu skenario lanjut ahy,positive,2,2
jangan kira skenario ahy cuma untuk menang pilgub saja ahy sudah pikir matang skenario jika kalah kalah pun dia menang sejati smiling face with smiling eyes smiling face with smiling eyes,positive,2,2
hari ini kalah di pilkadadki besok kalah adil penjarakanahok,negative,0,0
ahok kalah telak seluruh tps yang ada di wilayah fpi ruji fokus pilkadadki,negative,0,0
hasil tps rt rw di lurah pela mampang saya sedih lihat pilkadadki ahokdjarot,negative,0,0
pilkadadki masa tenang saja masih ada yang curang apalagi pilih ya hati saja awasin tuh yang kemarin tahu bagi sembako,negative,0,0
jangan harap jakarta bebas korupsi kalau suara saja masih bisa beli muslimvotemuslim ottsembakoahok pilihanmumasadepanmu pilkadadki,negative,0,0
sembako itu kan rejeki ahoker kasihan mereka yang sudah dukung ahokdjarot tapi tidak dapat sembako pilkadadki,negative,0,0
selamatharisembako kepada warga jakarta yang raya terima sembakonya jangan pilih beri pilkadadki,negative,0,0
harus dan pasti gubernur baru yang lama udah bosan pilkadadki,negative,0,0
kalau ahok lawan djarot aku mungkin pilih djarot karena memang ahok perlu ajar lebih baik kena humas dan diplomasi pilkadadki,negative,0,2
apakah ini hoaks ingat muktamar nu sudah wajib nahdliyin pilih pimpin muslim pilkadadki,negative,0,0
hanya iblis yang ingin menghalanghalangi manusia yang mau ibadah di masjid tetap semangat ya pak djarot garagarapilkada pilkadad,negative,0,0
larang pilih cagub nonmuslim habib pilih djarot pilkadadki,negative,0,0
bagi sembako gratis tim itu langgar pasal ayat uu no thn pilkadadki,negative,0,0
mungkin yang saya lihat ahok kalah di pilkadadki lebih besar daripada menang,negative,0,0
amat polisi kes pihak pada ahok ruji fokus pilkadadki,negative,0,0
virallbocah ini injak baju kotak karena rasa kecewa wingstourinjakarta pilkadadki freeahok,negative,0,0
jika pkb dukung ahokpenistaagama di pilkadadki putar ke maka siapsiap saja tinggal pilih umat islam di milu,negative,0,0
waduh ahokdjarot guna apbd untuk alat kampanye putar dua,negative,0,0
ohh jadi mereka itu tertib karena ahokdjarot ya terus ada gub baru mereka tidak tertib lagi,negative,0,0
remuk hati lihat beliau riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope,negative,0,0
ya begini politik indonesia jaman sekarang sedih riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope,negative,0,0
ada tangis sedih pak djarot pd paradenyanyianuntukahok yang pimpin di balai kota cek ahokdjarot,negative,0,0
lebih mulia buruh di sidoarjo dari pada buruh yang demo dan bakar karang bunga beri masyarakat untuk pak ahokdjarot,negative,0,0
ahokdjarot kpudkijakarta sumarmo saksi ahokdjarot tolak tandatangani rekapitulasi suara pilkada,negative,0,0
deddy corbuzier sindir karang bunga ahok indoharian ahok djarot ahokdjarot karanganbunga dki jakarta dkijakarta politik,negative,0,0
takjub begitu besar cinta warga dki pada ahokdjarot geli sama kalimatkalimat dalam karanganbungaahok,negative,0,0
yah nama juga manusia suka khilaf yang paling sayang ayang ajak buat komitment b paling ujungujungnya nyesel ahokdjarot,negative,0,0
ahokdjarot untuk yang menang kerja saja dulu jangan banyak nuntut bom bom kok banyak mau jakarta tanyakenapa,negative,0,0
enak sih nanti gubernur baru ini tinggal terima rapi semangat ahokdjarot,negative,0,2
bukti ahokdjarot begtiu cinta warganyanamun kalah terhornat karena kelici yang jijik dari lawa,negative,0,0
makin stress pikir cuma duit itung bunga x rp udah berapa dana tapi cinta ke ahokdjarot lebih materi,negative,0,0
karanganbunga karanganbungaahok ahokdjarot karang bunga yang sindir ahok djarot rusak,negative,0,0
sebentar lagi pada komen apa nih mas settingan citra apa suruh ahok lagi ahokdjarot,negative,0,0
kita gembira atas bunga buat ahokdjarot kaga juga bahas soal as tapi kenapa yang benci tetep fokus sama badja yaaa perhati kalian,negative,0,0
para dukung yang menang pada stres ni ya lihat kembang ke ahokdjarot hati rakyat tidak bisa bohong menang karena menang,negative,0,0
tidak masuk muri mungkin bisa usul masuk ahokdjarot badja indonesiahebat,negative,0,0
wah galon adaaqua nya banyak pak saing ni ye sama bunga pak ahokdjarot,negative,0,0
dalam catat sejarah dunia baru cuma ahokdjarot yang kalah banjir bunga ahokrekormuri,negative,0,0
tukang karang bunga yang tidak pilih ahok apa masih terima order masa mau buatin bunga buat orang kapir karanganbungaahok ahokdjarot,negative,0,0
jakarta tanpa pak ahok bagai bis tanpa om telolet omgombalinahok ahokdjarot ahokfornobel,negative,0,0
kirim bunga ke ahokdjarot mereka masih nyinyir kalau sudah juta mereka pasti pingsan semua,negative,0,0
karanganbungaahok biar mereka hibur diriwkkwwkkwk ahokdjarot ahokbali,negative,0,0
banyak yang mulai sakit jiwa karena warga lebih cinta ahokdjarot karanganbungaahok gombalinahok kamis lawansekulerradikal,negative,0,0
stress guberner yang dukung tidak harap sama warga jakarta ahokdjarot savejakarta,negative,0,0
tidak murah nih jika ahok bukan gubenur sayang warga jakarta memang siapa mau buang duit untuk begini ahokdjarot,negative,0,0
ya ampun pak rasa kok sek yah dada ini ngelawan bangsa sendiri apalagi masalah issue sara ahokdjarot tak ganti,negative,0,0
untuk benci pak basuki benci boleh goblok jangan ahokdjarot badja,negative,0,0
amat cara yang guna untuk jungkal ahokdjarot mirip strategi isis ahokdjarot,negative,0,0
yang simpatik saja gin yang tidak simpatik berapa yak ahokri ahokdjarot,negative,0,0
lambang mati akal waras di indonesia ketika fitnah kendali kita ahok ahoktumbang pilkadajakarta ahokdjarot,negative,0,0
kaji ini saya liat pake perspektif netral loh ya coba lah kalau ngomong pikir ahokdjarot,negative,0,0
sederhana saja kan ya orang yang tanya soal susah move on arti cuma yang sok skeptis dan tim kontra ahok ahokdjarot,negative,0,0
di tutup paslon ucap minta maaf ahokdjarot laku dengan baik aniessandi kok minta maaf begitu,negative,0,0
saya mau protes kenapa ada iklan yang macetmacet saat streaming ahokdjarot badja,negative,0,0
tata jakarta bukan tata katakata debatpilkadadki saya,negative,0,0
pilkadadki pilkada dki itu sangat ras dan agam bukti ras china pilih ahok dan peluk kristen pilih ahok,negative,0,0
dulu jakarta tidak pernah pecah belah tapi sejak ada orang asing jakarta pecah broken heart akucoblosaniessandi pilkadadki pilkadadk,negative,0,0
jangan sampai allah azab kalian wahai orang muslim yang pilih pimpin kafir high voltage high voltage pilkadadki pilkadadki,negative,0,0
saya tidak bisa move on sampai sekarang lihatin ahok djarot kalah slightly frowning face,negative,0,0
masih baper tentang ahokdjarot disappointed face,negative,0,0
sembako murah ala timses ahokdjarot langgar uu milu suap suara model begini hina cerdas warga,negative,0,0
kok rasa ahokdjarot bakal kalah ya gera dan tindak paslon gencar dan keri face screaming in fear face screaming in fear,negative,0,0
itu yang ngomong jangan pilih ahok djarot pernah rasa banjir tidak sih pouting face,negative,0,0
tolong bapak gubernur knp sampai saat kjp anak saya tidak turun juga sudah hampir bulan jelang pilkada dki sampai sekarang confused face,negative,0,0
kuota lagi habis makanya tidak ikut berita indonesia pilkadadki aniessandi voteahok ahokdjarot,negative,0,0
bagai survei debat menang paslon no nih aniesbaswedan ahokdjarot,negative,0,2
kemarin bilang tidak tuju syariah lah ini apa indonesia badja ahokdjarot pilkadadki,negative,0,0
apa yang kamu mau rang kalau fakta benar yang ada ikut cuma bisa caci maki saja indonesia bubarkanfpi badja ahokdjarot mat,negative,0,0
video kampanye ahokdjarot telah hancur kebhinekaan news ahokdjarot,negative,0,0
lulung nyampah jadi timses anies sandi gara gara takut kena semprot ahok face with tears of joy ahokdjarot face with stuckout tounges,negative,0,0
ahok ahokdjarot ya memang pilpres sabang sampai merauke lewat,negative,0,0
mentang mentang nama belakang sama mau ambil untung saja yang novel iya yang anies tidak ahokdjarot pilgubdki,negative,0,0
kampanye ngomong program ini program itu jadi tri saja pecat face with tears of joy mending liat yang udah ada hasil kerja ada deh ahokdjarot,negative,0,2
omong tidak cocok dengan fakta thumbs down thumbs down pilkadadki voteahok badja ahokdjarot dki,negative,0,0
ahokdjarot unggul dalam main isu dan strategi apalagi dalam isu sara serta matang dalam kelola strategi musuh face with stuckout tounges,negative,0,0
nasi bungkus deteksi ahokdjarot,negative,0,0
pdip kuat menang ahokdjarot pilkadadki,positive,2,2
ini menang pilkadadki yang sungguh mereka harus kalah agar jakarta tidak pecah oleh politik sara yang brutal dari pihak,positive,2,2
hujan sembako dari ahokdjarot jadi sedekah bagi aniessandi pilkadadki,positive,2,2
dalam hitung saya menang sungguh dalam pilkadadki adalah ahokdjarot tapi mereka harus kalah untuk penting nasional,positive,2,2
terima kasih pak ahok pilkadadki,positive,2,2
sempat kejut karena bapak ahok kalah dalam versi quick count pilkadadki tidak apaapa tetep keren terus ya pak tetap menginspiras,positive,2,2
jadi serah semua takdir hidup kepada tuhan kita hanya jalan baik mungkin bukan begitu pak pilkadadki,positive,2,2
yang itu lama kerja sudah bukti yang diomongin jadi nyata yang nya jadi menteri saja pecat apalagi ini pilkadadki,positive,2,2
untuk bpk terima kasih untuk juang lama tahun akhir kami akan terus dukung terbang lebih tinggi lagipilkada,positive,2,2
saya dukung di pilkada ini dengan sepenuh hati moga menang menang merdeka,positive,2,2
pilkadadki sangat cinta pak menang dan lanjut,positive,2,2
hasilc baukidjarot pilkadadki matarakyat kawalpilkada unggul di tps duri kosambi cengkareng,positive,2,2
selesai untuk beberapa waktu kami tetap setia pilkadadki,positive,2,2
warga bekasitangerangbogordepok dihimbau agar coblos nojangan no dan bagi semua warga dki coblos no pilkadadki,positive,2,2
selamat pagi salam jari untuk pilkadadki pilkadajakarta,positive,2,2
mari kita doa agar mereka semua dengan hati yang bersih coblos paslon no doa mulai pilkadadki,positive,2,2
pilkadadki kh said aqil sebut ahokdjarot jalan dengan nu,positive,2,2
kita butuh pimpin mutu bukan batas jaja kartu di pilkadadki nanti moga sukses dan menang,positive,2,2
lilin rizieqpulang lilinuntukahok ahok ahokdjarot andai saja ini bisa di contoh untuk seluruh indonesia,positive,2,2
apa dapat anda tentang pak ahok pimpin hebat yang tuhan utus untuk indonesia gueahok ahokdjarot saveahok,positive,2,2
nyata cari pimpin yang cinta itu tidak gampangmsp ahokdjarot ahokfornobel silake,positive,2,0
mas keren banget selamat juang nkri harga mati saveahok ahokdjarot ripjusticeindonesia,positive,2,2
tugu proklamasi bawah sinar bulan purnama ahok ahokdjarot ahokfree,positive,2,2
lilin untuk ahok dari manado ahokdjarot ripjustice riphukum manado savenkri,positive,2,2
rakyat cinta nkri juang adil justice lawinforcement ahokdjarot jakartauntuksemua,positive,2,2
suatu hari nanti orangorang akan cerita bahwa batman dan robbin pernah lindung jakarta ahokdjarot,positive,2,2
beda mana yang kerja keras dan mana yang suka cari muka ahok ahokdjarot freeahok ahokishope ripjusticeindonesia riphukum,positive,2,2
dukung doa dan pasang lilin untuk ahok dari manado untuk indonesia saveahok ahokdjarot ahokpresidenrike,positive,2,2
tetap semangat pak djarot air mata akan selalu kenang air mata yang tanda cinta untuk indonesia djarot ahok ahokdjarot,positive,2,2
doa kami untuk jakartaahokdjarot,positive,2,2
padu suara warga di balai kota ahokdjarot,positive,2,2
tidak ada pimpin di indonesia baik jujur tegas dan kerja nyata ahok djarod is the best ahokdjarot,positive,2,2
ahokdjarot selalu hati buniyani masuk bui anies pecat menteri bloon,positive,2,2
indonesia harum bunga ahokdjarot ungkap ribu bahasa cinta,positive,2,2
jelas yaaaa bunga bukan abal badja ahokdjarot jakarta kantor balai kota jakarta,positive,2,2
ke balaikota dki jakarta dan habis katakata ahokdjarot,positive,2,2
karang bunga untuk ahok dari kota kecil yang indah ajibarang basukibtp jakarta ahok ahokdjarot dkijakarta,positive,2,2
balaikota masih rame kirim bunga pun masih terus alir untuk ahok dan djarot badja ahokdjarot,positive,2,2
hari ini wisata ke balai kota mumpung gubernur masih pak ahok riang gembira dan gratis penuh luar biasa balaikotadki ahokdjarot,positive,2,2
perlu ide gila redkarpet longredcarpet longredcarpetahokdjarot ahokdjarot,positive,2,2
allah sama orang yang benar subhanallah dkijakarta ahokdjarot pemprovamanah pemenangdihatirakyat piss,positive,2,2
unik karang bunga untuk gubernur dki jakarta badja viral di medsos ini salah satu polemikpaluhakim dkijakarta ahokdjarot,positive,2,2
tuhan sayang jakarta ahokdjarot karena ahokdjarot kalah saja mereka masih marah ahokdjarot menang apa yang jadi di jakarta terima kasih,positive,2,2
kami sudah biasa dan tak bisa lepas dengan yang galakgalak kami sayang kamu pak ahokdjarot,positive,2,0
karang bunga dan antri foto sama il phenomenon baru kayak untuk seorg figur di indonesia ahokdjarot,positive,2,2
karang bunga ucap terimakasih masyarakat ke pak pak sampai monas karanganbungaahok telkomsel ahokdjarot,positive,2,2
ahok saveahok ahokdjarot pilgubjkt anies unggul di pilih muslim ahok kaum didik tinggi totorqq,positive,2,2
sudah bikin pusing lagi sudah jawab dengan baik tinggal semua tenangkonsentrasiberdoaselalu bahagia untuk menang,positive,2,2
kita jatuh cinta dengan gubernur yang tidak kita milik heart with arrow pilkadadki pilkadadki,positive,2,2
betul tidak pak jokowi trophy trophy oke lah ya pak basukibtp dukung pilkadadki pilkadadki,positive,2,2
kami sudah vote pilkada pilkadadki pilkadadki ahokdjarot tps,positive,2,2
bagi tompi ahokdjarot victory hand victory hand laku ubah positif nih bukti pilkadadki,positive,2,2
ahokdjarot kalah dalam pilkada tapi menang dalam jaga integritas demokrasi pancasila bangga smiling face with hearteyes jakartagubernurbaru pilkadadki,positive,2,2
ingat kita pilih layan warga bukan pimpin agama di jkt pilih yang jelas baik jujur dan bersih heavy check mark heavy check mark ahokdjarot debatpilkadadki,positive,2,2
banyak pimpin agama yang baik tapi layan warga yang jujur bersih dan kerja nyata cuma victory hand victory hand debatpilkadadki,positive,2,2
jelas bawa manfaat untuk umat komitmen ahokdjarot victory hand victory hand untuk umat islam forumkaskus via kaskus,positive,2,2
hahakerja nyata ahokdjarot victory hand victory hand,positive,2,2
saya kami ahokdjarot tetapahokdjarot suarakankebenaran weedbegoodtogether katakitaig,positive,2,2
saya victory hand ahokdjarot baja at toba dream,positive,2,2
ini ahok ahokdjarot,positive,2,2
walaupun banyak coba yang timpa pak ahok mundur langkah maju langkah untuk jadi jakarta lebih maju lagi trophy ahokdjarot,positive,2,2
jakarta tidak butuh gubernur yang pandai main kata jakarta butuh gubernur yang kerja nyata victory hand victory hand ahokdjarot,positive,2,2
siar langsung pak ahok grining face with smile eye ahok ahokdjarot,positive,2,2
ahok di net ahok di ini talkshow ahokdjarot jakartapunyasemua temenahok ahokdjarotmenang jakartakece,positive,2,2
kata babe pilih nomor victory hand victory hand victory hand ahokdjarot basukibtp pala soang,positive,2,2
jadi cerdas dan pikir jernih ahokdjarot putaranmenang,positive,2,2
cuma ahok jarot yang bisa beres jakarta karena tahu apa yang laku folded hands folded hands bukan calon yang cuma ngayal sama jual kipas,positive,2,2
jakartabersuriah ala ustad cang haris pilih ahokdjarot victory hand jangan lupa no pilih yang islami asli berakhlaq dan sudah haji haji djarot,positive,2,2
di hari akhir ini saya usul team pak gerak di jakartatimur ahokdjarot kami untuk sosialisasi programkerja folded hands folded hands,positive,2,2
kenapa pak berterimakasi pada fpi telah menang pilkadadki amat politik mana amat,negative,0,0
kalian janji ini itu sama calon gubenur baru jangan lupa tagih janji jakarta butuh kerja nyata bukan dar janji pilkada,negative,0,0
bagi yang precariat kayak aku ini dp rumah lumayan bantu jadi pasti aku tagih pilkadadki,negative,0,0
harus terima hasil ini dengan lapang dada pilkadadki,negative,0,0
jenazah tolak abis solat usir yang dagang di usir agama jadi jual politik mantavvv jiwa cara kamu pilkadadki pilkada,negative,0,0
tapi lawan ahok sekarang jelas tidak lebih baik malah lebih buruk track record kurang komitmen berantas korupsi nihil pilkadadki,negative,0,0
ih rem terus nanti bilang di pitenahgue badjauntukjakarta pilkadadki,negative,0,0
pak sekarang kan lagi masa tenang kok team sukses bapak masih kerja ya bagi bunga segala lagi pilkadadki,negative,0,0
terlalu tidak bisa aplikasi program paslon bahkan cenderung tidak bisa nyambung dalam bahasa teknis sangat prihatin,negative,0,0
moga allah swt beri rahmat bagi yang mendzolimi sama prihatin pilkadadki,negative,0,0
jika nanti punya pimpin yang ingkar jangan heran karena pada tuhan pun manusia itu seringkali ingkar pilkadadki,negative,0,0
lagi bicara ngawur tanpa fakta jangan asal ngomong pilkadadki debatpilkadadki,negative,0,0
baru kali ini kau lihat arogan pak anies saya jadi tidak yakin untuk pilih pilkadadki,negative,0,0
program asal ngomong begini jadi potong warga pilkadadki pilkadadkijakarta asalngomomg,negative,0,0
waaaah nyata dia sudah sadar kalau lama ini salah pilih basukidjarot pilkadadkijakarta pilkadadki,negative,0,0
ajar mulai dari yang sederhana kursi pakai untuk duduk tapi sejak kapan meja jadi tempat duduk pantas saja jadi mendikbud pecat,negative,0,0
lho lagu aniessandi jiplak nyanyi yahudi hashemmelech,negative,0,0
didik orang muda dengan akhlak dan integritas bukan ambisi kotor dan fitnah jangan omong doang pilkadadki,negative,0,0
pimpin yang tegas atau mimpi yang tega pilkadadki,negative,0,0
lah ini malah ada latih okoce sabun almaidah pilka,negative,0,0
raya menang aniessandi tidak pakai papan kembang tapi pakai kambiang rasa syukur di abunawas,negative,0,2
pesta kembang dan lemper ayam ahok ahokdjarot anies aniessandi aniessandigubernurkita pilkadadki jakarta,negative,0,0
kalau cari suami tuh cari saja team aman aniessandi kotak saja djagain apalagi kamu,negative,0,0
dua program ahok yang akan batal anies aniessandi ahok djarot gubernurjakarta aniessandi ahok,negative,0,0
blunder sekali pak jika benar menteri dari pan akan tendang garagara dukung aniessandi isu ahokpenistaagama masuk kabinet,negative,0,0
aniessandi periode saja,negative,0,0
mungkin situs masih perlu tahan lama aniessandi belum lantik untuk counter hoax cc,negative,0,0
aniessandi mampu retorika sangat indah dp nyata bayar bulan pertama dng cicil lumayan dan itu rumah susun,negative,0,0
dp persen nyata beda dengan dp rupiah aniessandi qeren lha bukan sama lha persen dari jt kan rupiah atau beda,negative,0,0
hanya okee oce okeoce solusi nya cuma itu saja,negative,0,0
dapat surga itu tidak mudah tinggal nyoblos aniessandi justsaying,negative,0,0
saran untuk aniessandi merealisir transportasi integrasi tiket rp yogia bicara dengan organda mti,negative,0,0
yang penting janji rmh dp n bantu modal cepat cair kalau bohong asset aniessandi hrs jual untuk rakyat sesuai komitmen,negative,0,2
prabowo terima kasih habib rizieq pilkadadki aniessandi terimakasihulama terimakasihhabib allahuakbar,negative,0,0
yang potong payudarasusu jika aniessandi menang kira gmana ini hahah hitz skali pak,negative,0,0
bismillah beli rumah dp awas saja program tidak jadi jalan gubernurbaru aniessandi,negative,0,0
kita cari layan masyarakat bukan menang pilkada ahokdjarot aniessandi,negative,0,0
aniessandi pihak atau tidak adil atau tidak bisa lihat kok nanti dari titik iklan di dki di dominasi media atau tidak,negative,0,0
andai saja ahok muslim pasti menang pilkadadki ahokdjarot aniessandi,negative,0,0
ente kafirun nantangin laskar aniessandi kite cari ente jakartabersyariah,negative,0,0
biadab laku kelompok dukung aniessandi lebih jajah bukti lampau mampu iblis guecintankri masjiduntuksemua,negative,0,0
